sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"Tim Laughton","92","East Worthing and Shoreham","Conservative","1578","2924","2515","http://sexymp.co.uk/mp/374.jpg","E14000682","65780","East Worthing and Shoreham","England","808900","391700","417200","8388","3832","4556","35","23","63","10.4","473.4","551.6","411.2","3.8","2.5","6.8","covered_by","E10000032"
"Adam Afriyie","93","Windsor","Conservative","1489","3324","2516","http://sexymp.co.uk/mp/5.jpg","E14001042","65552","Windsor","England","133166.66666666666","66200","66966.66666666667","873","416.3333333333333","456.6666666666667","10.333333333333334","6.333333333333333","16.666666666666668","6.533333333333334","497.4666666666667","573.9333333333334","431.0333333333333","4.633333333333334","2.433333333333333","8.133333333333333","overlapped_by (calculated average)","E06000036,E06000039,E06000040"
"Brian Donohoe","94","Central Ayrshire","Labour","1479","3731","2782","http://sexymp.co.uk/mp/162.jpg","S14000010","14407","Central Ayrshire","Scotland","111600","53500","58000","1412","655","757","8","3","8","12.7","621.6","712.5","551.1","7.5","2.8","7.4","covered_by","S12000028"
"Chris Evans","95","Islwyn","Labour Co-operative","1375","4375","2727","http://sexymp.co.uk/mp/190.jpg","W07000077","66097","Islwyn","Wales","178800","87600","91100","1672","822","850","7","4","16","9.4","603.2","721.9","505.1","3.3","1.9","7.6","covered_by","W06000018"
"Huw Irranca-Davies","96","Ogmore","Labour","1495","3504","2680","http://sexymp.co.uk/mp/311.jpg","W07000074","66107","Ogmore","Wales","171233.33333333334","83966.66666666667","87266.66666666667","1834","896.3333333333334","937.6666666666666","8.333333333333334","5","10.333333333333334","10.766666666666666","645.9333333333334","766.0666666666666","544.6999999999999","4.033333333333332","2.466666666666667","5","overlapped_by (calculated average)","W06000012,W06000013,W06000016"
"Ian Paisley","97","North Antrim","Democratic Unionist","1483","3287","2471","http://sexymp.co.uk/mp/470.jpg","N06000012","66135","North Antrim","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Rob Wilson","98","Reading East","Conservative","1442","3303","2323","http://sexymp.co.uk/mp/634.jpg","E14000889","65973","Reading East","England","155100","77300","77800","1031.5","497.5","534","9.5","8","19.5","6.65","484.35","561.1","414.29999999999995","4.1","3.55","8.7","overlapped_by (calculated average)","E06000038,E06000041"
"Michael Elliss","99","Northampton North","Conservative","1493","3068","2348","http://sexymp.co.uk/mp/182.jpg","E14000861","66059","Northampton North","England","212500","104500","108000","1714","813","901","23","17","31","8.1","593.2","679.3","516.6","7","5.1","9.3","covered_by","E07000154"
"Angela Watkinson","100","Hornchurch and Upminster","Conservative","1620","29713","27180","http://sexymp.co.uk/mp/610.jpg","E14000751","66069","Hornchurch and Upminster","England","198100","96300","101750","1623.5","775.5","848","8","5.5","17","8","512.6","618.35","428.29999999999995","2.9","2.05","6.300000000000001","overlapped_by (calculated average)","E06000034,E09000016"
"Cheryl Gillan","101","Chesham and Amersham","Conservative","1654","28371","27171","http://sexymp.co.uk/mp/225.jpg","E14000631","65801","Chesham and Amersham","England","506600","249000","257600","3793","1863","1930","20","16","58","7.5","447.5","536","374.1","3.3","2.6","9.4","covered_by","E10000002"
"Kevan Jones","102","North Durham","Labour","1585","2952","2585","http://sexymp.co.uk/mp/328.jpg","E14000840","65745","North Durham","England","513000","251200","261800","5202","2462","2740","23","16","49","10.1","599.1","684.3","525.2","3.9","2.7","8.4","covered_by","E06000047"
"Mike Wood","103","Batley and Spen","Labour","1596","2948","2617","http://sexymp.co.uk/mp/640.jpg","E14000548","65751","Batley and Spen","England","423000","208900","214100","3609","1750","1859","37","28","49","8.5","576.8","688.4","484","6.4","4.8","8.4","covered_by","E08000034"
"Clive Efford","104","Eltham","Labour","1519","3293","2637","http://sexymp.co.uk/mp/180.jpg","E14000690","65816","Eltham","England","255500","126900","128600","1543","778","765","14","12","40","6","553","689.1","449.6","3.1","2.6","8.7","covered_by","E09000011"
"Tobias Ellwood","105","Bournemouth East","Conservative","1374","3696","2321","http://sexymp.co.uk/mp/185.jpg","E14000584","65993","Bournemouth East","England","183500","91600","91900","1908","912","996","8","7","14","10.4","534.3","647.1","434.1","3.4","3","6","covered_by","E06000028"
"John Whittingdale","106","Maldon","Conservative","1556","2991","2521","http://sexymp.co.uk/mp/622.jpg","E14000806","65661","Maldon","England","1396600","681800","714800","12864","6082","6782","64","46","113","9.2","499","580.6","430.9","3.9","2.8","6.9","covered_by","E10000012"
"George Freeman","107","Mid Norfolk","Conservative","1569","2983","2566","http://sexymp.co.uk/mp/211.jpg","E14000816","65949","Mid Norfolk","England","859400","421200","438200","8869","4295","4574","46","36","83","10.3","485.1","568","415.7","4.9","3.9","8.8","covered_by","E10000020"
"Kwasi Kwarteng","108","Spelthorne","Conservative","1596","2950","2637","http://sexymp.co.uk/mp/343.jpg","E14000959","65942","Spelthorne","England","95900","47200","48700","867","435","432","3","2","12","9","508.9","617.9","413.3","2.4","0","9.6","covered_by","E07000213"
"Angus MacNiel","109","Na h-Eileanan an Iar","Scottish National Party","1517","3338","2668","http://sexymp.co.uk/mp/381.jpg","S14000027","14444","Na h-Eileanan an Iar","Scotland","26100","12800","13300","365","169","196","3","3","3","14","701.2","807.6","633.3","12.8","12.8","12.8","covered_by","S12000013"
"Iain Stewart","110","Milton Keynes South","Conservative","1485","3201","2440","http://sexymp.co.uk/mp/563.jpg","E14000822","66076","Milton Keynes South","England","249900","123600","126300","1552","763","789","12","9","30","6.2","538.2","644.6","453.6","3.1","2.3","7.6","covered_by","E06000042"
"Edward Timson","111","Crewe and Nantwich","Conservative","1393","3331","2175","http://sexymp.co.uk/mp/586.jpg","E14000653","65572","Crewe and Nantwich","England","370700","181700","189000","3420","1576","1844","15","11","29","9.2","480.5","545.4","424.5","3.7","2.7","7.2","covered_by","E06000049"
"Kevin Barron","112","Rother Valley","Labour","1677","2882","2859","http://sexymp.co.uk/mp/32.jpg","E14000903","65930","Rother Valley","England","257700","126500","131200","2509","1225","1284","13","11","19","9.7","587.1","695.4","502.8","4.3","3.6","6.2","covered_by","E08000018"
"Andrew Murrison","113","South West Wiltshire","Conservative","1513","2974","2371","http://sexymp.co.uk/mp/450.jpg","E14000954","65956","South West Wiltshire","England","474300","234300","240100","4138","1964","2174","19","17","39","8.7","476","553.2","413.3","3.5","3.1","7.1","covered_by","E06000054"
"Justin Tomlinson","114","North Swindon","Conservative","1458","3124","2284","http://sexymp.co.uk/mp/587.jpg","E14000851","65760","North Swindon","England","209700","104900","104800","1605","775","830","8","6","22","7.7","539.2","614.9","476.6","2.7","2","7.3","covered_by","E06000030"
"Graham Brady","115","Altrincham and Sale West","Conservative","1508","3094","2449","http://sexymp.co.uk/mp/65.jpg","E14000532","65892","Altrincham and Sale West","England","227100","111200","115900","1847","866","981","9","6","15","8.1","500.6","571.4","441.4","3.1","2.1","5.2","covered_by","E08000009"
"David Burrowes","116","Enfield, Southgate","Conservative","1453","3222","2335","http://sexymp.co.uk/mp/89.jpg","E14000692","65567","Enfield, Southgate","England","313900","151500","162400","1846","921","925","21","10","41","5.9","455.5","568.5","370.2","4.3","2","8.3","covered_by","E09000010"
"Nick Clegg","117","Sheffield, Hallam","Liberal Democrat","1519","3505","2822","http://sexymp.co.uk/mp/115.jpg","E14000922","65741","Sheffield, Hallam","England","551800","272500","279200","4719","2288","2431","35","22","50","8.6","555.6","660.5","469","5.2","3.2","7.3","covered_by","E08000019"
"Steve Baker","118","Wycombe","Conservative","1387","3572","2318","http://sexymp.co.uk/mp/24.jpg","E14001056","66010","Wycombe","England","172000","84800","87200","1213","579","634","7","5","17","7.1","453","522.5","389.6","3.1","2.2","7.5","covered_by","E07000007"
"David Nuttal","119","Bury North","Conservative","1515","3043","2441","http://sexymp.co.uk/mp/458.jpg","E14000611","66015","Bury North","England","185400","90700","94700","1693","801","892","14","8","23","9.1","592.9","685","511.7","5.5","3.1","9","covered_by","E08000002"
"Peter Bottomley","120","Worthing West","Conservative","1567","3012","2601","http://sexymp.co.uk/mp/62.jpg","E14001055","65562","Worthing West","England","808900","391700","417200","8388","3832","4556","35","23","63","10.4","473.4","551.6","411.2","3.8","2.5","6.8","covered_by","E10000032"
"Malcom Wicks","121","Croydon North","Labour","1508","2797","2220","http://sexymp.co.uk/mp/623.jpg","E14000655","65867","Croydon North","England","364800","176900","187900","2365","1145","1220","23","13","43","6.5","513","606.6","435.6","4","2.3","7.5","covered_by","E09000008"
"Jonathan Djanogly","122","Huntingdon","Conservative","1536","2946","2443","http://sexymp.co.uk/mp/155.jpg","E14000757","65592","Huntingdon","England","170000","84800","85300","1164","585","579","6","4","11","6.8","434.9","521.4","367.1","2.9","2","5.4","covered_by","E07000011"
"Jackie Doyle-Price","123","Thurrock","Conservative","1630","28033","26335","http://sexymp.co.uk/mp/168.jpg","E14000995","65919","Thurrock","England","158300","78100","80100","1142","552","590","4","3","13","7.2","547.4","652.6","461.4","1.7","1.3","5.4","covered_by","E06000034"
"Matthew Hancock","124","West Suffolk","Conservative","1427","3131","2193","http://sexymp.co.uk/mp/259.jpg","E14001034","65629","West Suffolk","England","730100","360900","369200","6880","3337","3543","35","21","54","9.4","465.2","547.2","395.1","4.2","2.5","6.4","covered_by","E10000029"
"Damian hinds","125","East Hampshire","Conservative","1430","3160","2223","http://sexymp.co.uk/mp/287.jpg","E14000680","65569","East Hampshire","England","116000","56500","59500","1047","470","577","3","2","5","9","447.1","507.5","397.9","2.5","0","4.2","covered_by","E07000085"
"David Laws","126","Yeovil","Liberal Democrat","1454","3529","2586","http://sexymp.co.uk/mp/351.jpg","E14001060","65935","Yeovil","England","162100","79600","82500","1611","741","870","8","7","15","9.9","455.4","522","397.8","4.5","4","8.5","covered_by","E07000189"
"Christopher Pincher","127","Tamworth","Conservative","1466","3120","2333","http://sexymp.co.uk/mp/484.jpg","E14000986","65880","Tamworth","England","849500","420400","429100","7591","3625","3966","46","33","73","8.9","510.2","589.8","445.6","5.1","3.7","8.1","covered_by","E10000028"
"Mark Spencer","128","Sherwood","Conservative","1525","3098","2531","http://sexymp.co.uk/mp/558.jpg","E14000924","65632","Sherwood","England","786800","387200","399600","7333","3540","3793","33","24","64","9.3","525.1","611.2","451.9","3.7","2.7","7.1","covered_by","E10000024"
"Stephen Crabb","129","Preseli Pembrokeshire","Conservative","1486","3181","2463","http://sexymp.co.uk/mp/128.jpg","W07000065","66102","Preseli Pembrokeshire","Wales","122600","60000","62700","1303","646","657","4","0","0","10.6","522.6","616.5","447.1","3.1","0","0","covered_by","W06000009"
"John Cryer","130","Leyton and Wanstead","Labour","1662","2816","2772","http://sexymp.co.uk/mp/135.jpg","E14000790","66013","Leyton and Wanstead","England","270550","134750","135850","1536.5","739","797.5","20.5","10.5","36","5.7","481.1","565","417.2","4.35","2.2","7.6","overlapped_by (calculated average)","E09000026,E09000031"
"George Eustice","131","Camborne and Redruth","Conservative","1368","3518","2223","http://sexymp.co.uk/mp/189.jpg","E14000616","65826","Camborne and Redruth","England","536000","259600","276400","5663","2764","2899","33","22","39","10.6","502.9","606.2","416.9","5.7","3.8","6.7","covered_by","E06000052"
"Philip Hammond","132","Runnymede and Weybridge","Conservative","1557","2949","2527","http://sexymp.co.uk/mp/257.jpg","E14000907","65589","Runnymede and Weybridge","England","1135400","556400","578900","9419","4408","5011","41","29","89","8.3","446.2","524","380.7","2.9","2.1","6.3","covered_by","E10000030"
"Stewart Jackson","133","Peterborough","Conservative","1714","2657","2779","http://sexymp.co.uk/mp/313.jpg","E14000878","65649","Peterborough","England","300766.6666666667","149600","151133.33333333334","2322.6666666666665","1146.6666666666667","1176","14.333333333333334","9.666666666666666","25.333333333333332","8.466666666666667","514.1666666666666","616.1333333333333","431","3.8333333333333335","2.5999999999999996","6.933333333333334","overlapped_by (calculated average)","E06000031,E10000003,E07000010"
"David Anderson","134","Blaydon","Labour","1777","2669","2995","http://sexymp.co.uk/mp/14.jpg","E14000574","65805","Blaydon","England","258300","126100","132150","2683.5","1310.5","1373","13.5","7.5","19.5","10.4","586.4","691.15","496","5.1","2.9","7.6","overlapped_by (calculated average)","E06000057,E08000037"
"Richard Fuller","135","Bedford","Conservative","1425","3439","2417","http://sexymp.co.uk/mp/214.jpg","E14000552","65561","Bedford","England","157800","77500","80300","1269","606","663","19","11","18","8","507.5","587.1","441.1","9.1","5.3","8.6","covered_by","E06000055"
"Jim Murphy","136","East Renfrewshire","Labour","1576","3166","2796","http://sexymp.co.uk/mp/446.jpg","S14000021","14418","East Renfrewshire","Scotland","89900","43100","46800","825","379","446","1","0","6","9.2","515.2","624.4","434","0","0","7.4","covered_by","S12000011"
"Sam Gyimah","137","East Surrey","Conservative","1402","3391","2297","http://sexymp.co.uk/mp/250.jpg","E14000681","65856","East Surrey","England","1135400","556400","578900","9419","4408","5011","41","29","89","8.3","446.2","524","380.7","2.9","2.1","6.3","covered_by","E10000030"
"Fabian Hamilton","138","Leeds North East","Labour","1693","2813","2886","http://sexymp.co.uk/mp/256.jpg","E14000779","65866","Leeds North East","England","750700","368000","382700","6362","3065","3297","43","33","98","8.5","578.9","682.4","493.6","4.2","3.3","9.6","covered_by","E08000035"
"Gareth Johnson","139","Dartford","Conservative","1577","2993","2654","http://sexymp.co.uk/mp/322.jpg","E14000659","66011","Dartford","England","1466500","717200","749200","13434","6437","6997","61","38","119","9.2","504.8","603.6","423.2","3.5","2.2","6.7","covered_by","E10000016"
"Gordon Marsden","140","Blackpool South","Labour","1531","3136","2608","http://sexymp.co.uk/mp/388.jpg","E14000573","65679","Blackpool South","England","142100","69700","72300","1818","913","905","7","4","19","12.8","728.6","902.2","577.3","4","2.3","10.9","covered_by","E06000009"
"James Morris","141","Halesowen and Rowley Regis","Conservative","1382","3581","2337","http://sexymp.co.uk/mp/437.jpg","E14000722","65971","Halesowen and Rowley Regis","England","311150","153000","158150","2854","1418.5","1435.5","23","18","38.5","9.2","574.5","700.95","473.6","5.05","4","8.35","overlapped_by (calculated average)","E08000027,E08000028"
"Daniel Poulter","142","Central Suffolk and North Ipswich","Conservative","1457","3136","2332","http://sexymp.co.uk/mp/485.jpg","E14000624","65748","Central Suffolk and North Ipswich","England","730100","360900","369200","6880","3337","3543","35","21","54","9.4","465.2","547.2","395.1","4.2","2.5","6.4","covered_by","E10000029"
"Bill Wiggin","143","North Herefordshire","Conservative","1520","3177","2596","http://sexymp.co.uk/mp/624.jpg","E14000847","65642","North Herefordshire","England","183600","90400","93300","1915","934","981","11","8","8","10.4","504.2","603","424.9","5.9","4.3","4.3","covered_by","E06000019"
"Nadhim Zawahi","144","Stratford-on-Avon","Conservative","1545","3032","2571","http://sexymp.co.uk/mp/649.jpg","E14000977","65648","Stratford-on-Avon","England","120800","58700","62100","1160","589","571","6","6","6","9.6","440","559.4","346.8","5.2","5.2","5.2","covered_by","E07000221"
"Mick Crockart","145","Edinburgh West","Liberal Democrat","1711","2751","2886","http://sexymp.co.uk/mp/132.jpg","S14000026","14423","Edinburgh West","Scotland","495400","239700","255600","4232","2013","2219","22","15","35","8.5","590.1","712.9","492.2","4","2.7","6.3","covered_by","S12000036"
"Ben Gummer","146","Ipswich","Conservative","1436","3414","2459","http://sexymp.co.uk/mp/248.jpg","E14000761","65925","Ipswich","England","133700","66600","67100","1086","505","581","13","8","14","8.1","506.5","586.7","438.6","6.6","4","7","covered_by","E07000202"
"George Hollinberry","147","Meon Valley","Conservative","1425","3307","2336","http://sexymp.co.uk/mp/292.jpg","E14000811","65772","Meon Valley","England","1322100","647500","674600","11397","5389","6008","50","30","81","8.6","454.5","524.8","396.7","3.3","2","5.3","covered_by","E10000014"
"Stewart Hosie","148","Dundee East","Scottish National Party","1613","2952","2749","http://sexymp.co.uk/mp/299.jpg","S14000015","14412","Dundee East","Scotland","128100","61600","66500","1441","695","746","8","5","11.5","11.2","643.4","756.4","553.2","5.45","3.3","7.949999999999999","overlapped_by (calculated average)","S12000041,S12000042"
