sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"James Brokenshire","423","Old Bexley and Sidcup","Conservative","1430","2694","3029","http://sexymp.co.uk/mp/72.jpg","E14000869","65653","Old Bexley and Sidcup","England","232800","112100","120700","1847","895","952","9","4","13","7.9","481.9","588.8","398","2.8","1.3","4.1","covered_by","E09000004"
"Julie Elliot","424","Sunderland Central","Labour","1245","31975","27246","http://sexymp.co.uk/mp/181.jpg","E14000982","65586","Sunderland Central","England","275300","133900","141500","2732","1333","1399","9","3","21","9.9","619.8","740.4","521.7","2.8","0.9","6.4","covered_by","E08000024"
"Diana Johnson","425","Kingston upon Hull North","Labour","1306","29771","28081","http://sexymp.co.uk/mp/321.jpg","E14000772","65618","Kingston upon Hull North","England","256100","128300","127800","2358","1189","1169","13","8","23","9.2","672","808.1","555.5","3.4","2.1","6","covered_by","E06000010"
"Lindsay Hoyle","426","Chorley","Labour","1670","2349","3496","http://sexymp.co.uk/mp/303.jpg","E14000637","65792","Chorley","England","107600","53900","53700","967","447","520","4","4","13","9","562.5","631.1","500.1","3.1","3.1","10.1","covered_by","E07000118"
"Alistair Carmichael","427","Orkney and Shetland","Liberal Democrat","1545","2515","3288","http://sexymp.co.uk/mp/102.jpg","S14000051","14448","Orkney and Shetland","Scotland","20200","10000","10200","209","100","109","0","0","0","10.4","567.5","642","493.7","0","0","0","covered_by","S12000023"
"Tessa Munt","428","Wells","Liberal Democrat","1285","30671","28274","http://sexymp.co.uk/mp/444.jpg","E14001026","65560","Wells","England","531600","259300","272200","5366","2519","2847","23","19","43","10.1","467","550.3","396.1","4","3.3","7.4","covered_by","E10000027"
"Heidi Alexander","429","Lewisham East","Labour","1138","41595","29253","http://sexymp.co.uk/mp/10.jpg","E14000787","65705","Lewisham East","England","276900","135600","141300","1607","768","839","22","15","52","5.8","580.8","686","493.4","4.5","3.1","10.5","covered_by","E09000023"
"Kerry McCarthey","430","Bristol East","Labour","1231","34094","28813","http://sexymp.co.uk/mp/394.jpg","E14000599","65839","Bristol East","England","428100","213400","214700","3290","1595","1695","20","17","45","7.7","556.2","668.5","464.2","3","2.5","6.7","covered_by","E06000023"
"Yasmin Qureshi","431","Bolton South East","Labour","1298","29937","28422","http://sexymp.co.uk/mp/491.jpg","E14000579","65712","Bolton South East","England","277300","137000","140300","2498","1207","1291","20","13","42","9","605.8","704.9","518.3","5.2","3.4","10.8","covered_by","E08000001"
"Alex Cunningham","432","Stockton North","Labour","1520","2547","3277","http://sexymp.co.uk/mp/136.jpg","E14000970","65641","Stockton North","England","191800","94200","97700","1662","785","877","12","10","17","8.7","577.7","658.1","511.1","4.9","4.1","7","covered_by","E06000004"
"Nigel Dodds","433","Belfast North","Democratic Unionist","1658","2291","3484","http://sexymp.co.uk/mp/159.jpg","N06000002","66125","Belfast North","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Gemma Doyle","434","West Dunbartonshire","Labour Co-operative","1202","36983","30664","http://sexymp.co.uk/mp/167.jpg","S14000059","14456","West Dunbartonshire","Scotland","90400","43000","47400","1043","526","517","5","4","5","11.5","762.3","996.6","585.9","4.7","3.8","4.7","covered_by","S12000039"
"Anne Milton","435","Guildford","Conservative","1534","23483","31353","http://sexymp.co.uk/mp/425.jpg","E14000719","65838","Guildford","England","1135400","556400","578900","9419","4408","5011","41","29","89","8.3","446.2","524","380.7","2.9","2.1","6.3","covered_by","E10000030"
"Fiona Bruce","436","Congleton","Conservative","1481","24578","30828","http://sexymp.co.uk/mp/79.jpg","E14000646","65771","Congleton","England","370700","181700","189000","3420","1576","1844","15","11","29","9.2","480.5","545.4","424.5","3.7","2.7","7.2","covered_by","E06000049"
"Paul Goggins","437","Wythenshawe and Sale East","Labour","1606","2307","3343","http://sexymp.co.uk/mp/231.jpg","E14001059","65669","Wythenshawe and Sale East","England","365000","182150","182850","2667","1337.5","1329.5","28","20","47.5","7.5","618.75","736.9","520.25","4.45","3.1500000000000004","7.5","overlapped_by (calculated average)","E08000003,E08000009"
"Th!!r!!se Coffey","438","Suffolk Coastal","Conservative","1586","23438","33564","http://sexymp.co.uk/mp/120.jpg","E14000981","65607","Suffolk Coastal","England","730100","360900","369200","6880","3337","3543","35","21","54","9.4","465.2","547.2","395.1","4.2","2.5","6.4","covered_by","E10000029"
"John Hemmings","439","Birmingham, Yardley","Liberal Democrat","1585","2456","3510","http://sexymp.co.uk/mp/277.jpg","E14000568","65707","Birmingham, Yardley","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Alison Seabeck","440","Plymouth, Moor View","Labour","1324","28211","29200","http://sexymp.co.uk/mp/528.jpg","E14000879","65974","Plymouth, Moor View","England","256600","127200","129400","2236","1096","1140","18","14","40","8.7","548.6","658.7","453.3","5.5","4.3","12.1","covered_by","E06000026"
"David Simpson","441","Upper Bann","Democratic Unionist","1555","2476","3442","http://sexymp.co.uk/mp/540.jpg","N06000017","66140","Upper Bann","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Hazel Blears","442","Salford and Eccles","Labour","1340","27945","29772","http://sexymp.co.uk/mp/55.jpg","E14000911","65688","Salford and Eccles","England","234500","117200","117300","2131","1023","1108","17","10","22","9.1","661.6","770.4","573.5","4.8","2.8","6.2","covered_by","E08000006"
"Stephen Lloyd","443","Eastbourne","Liberal Democrat","1486","2413","3150","http://sexymp.co.uk/mp/368.jpg","E14000684","65714","Eastbourne","England","527200","254100","273100","6139","2820","3319","21","16","36","11.6","496","586.5","421.3","3.9","3","6.6","covered_by","E10000011"
"Joe Benton","444","Bootle","Labour","1594","2428","3584","http://sexymp.co.uk/mp/42.jpg","E14000581","65821","Bootle","England","274000","131300","142700","3018","1489","1529","9","7","13","11","550.3","689.6","441.1","3.2","2.5","4.6","covered_by","E08000014"
"Sarah Newton","445","Truro and Falmouth","Conservative","1371","25723","29075","http://sexymp.co.uk/mp/455.jpg","E14001003","65659","Truro and Falmouth","England","536000","259600","276400","5663","2764","2899","33","22","39","10.6","502.9","606.2","416.9","5.7","3.8","6.7","covered_by","E06000052"
"Margaret Curran","446","Glasgow East","Labour","1390","26310","30659","http://sexymp.co.uk/mp/139.jpg","S14000030","14426","Glasgow East","Scotland","462750","223950","238850","4892","2403.5","2488.5","31.5","23","49","10.5","791.35","977.8499999999999","647.7","5.2","3.8","7.949999999999999","overlapped_by (calculated average)","S12000046,S12000044"
"Robert Neill","447","Bromley and Chislehurst","Conservative","1560","2250","3225","http://sexymp.co.uk/mp/453.jpg","E14000604","65954","Bromley and Chislehurst","England","310600","149200","161400","2530","1159","1371","8","5","24","8.1","453.5","531.7","389","1.9","1.2","5.8","covered_by","E09000006"
"Roberta Blackman-Woods","448","City of Durham","Labour","1281","30113","30195","http://sexymp.co.uk/mp/53.jpg","E14000641","66021","City of Durham","England","513000","251200","261800","5202","2462","2740","23","16","49","10.1","599.1","684.3","525.2","3.9","2.7","8.4","covered_by","E06000047"
"William McCrea","449","South Antrim","Democratic Unionist","1561","2350","3426","http://sexymp.co.uk/mp/398.jpg","N06000014","66137","South Antrim","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Jon Trickett","450","Hemsworth","Labour","1528","2393","3376","http://sexymp.co.uk/mp/589.jpg","E14000740","66018","Hemsworth","England","326400","160200","166300","3136","1505","1631","29","19","42","9.6","599.1","704.5","507.4","7.1","4.6","10.1","covered_by","E08000036"
"David Hanson","451","Delyn","Labour","1537","2413","3443","http://sexymp.co.uk/mp/262.jpg","W07000042","66112","Delyn","Wales","152700","75300","77400","1339","672","667","5","5","6","8.8","528.8","620.2","453.7","2.9","2.9","3.5","covered_by","W06000005"
"Gary Streeter","452","South West Devon","Conservative","1549","2246","3254","http://sexymp.co.uk/mp/566.jpg","E14000950","65775","South West Devon","England","83600","40500","43100","873","404","469","1","1","0","10.4","427.7","498","367.3","0","0","0","covered_by","E07000044"
"Stephen Mosley","453","City of Chester","Conservative","1507","2310","3194","http://sexymp.co.uk/mp/438.jpg","E14000640","65734","City of Chester","England","329500","160600","168900","3155","1503","1652","17","16","33","9.6","528.4","616.9","452.4","4.5","4.3","8.8","covered_by","E06000050"
"Meg Hillier","454","Hackney South and Shoreditch","Labour Co-operative","1208","30820","28295","http://sexymp.co.uk/mp/285.jpg","E14000721","65752","Hackney South and Shoreditch","England","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match",""
"Laura Sandys","455","South Thanet","Conservative","1503","23129","32069","http://sexymp.co.uk/mp/525.jpg","E14000948","65829","South Thanet","England","1466500","717200","749200","13434","6437","6997","61","38","119","9.2","504.8","603.6","423.2","3.5","2.2","6.7","covered_by","E10000016"
"Mary Glendon","456","North Tyneside","Labour","1349","26337","30213","http://sexymp.co.uk/mp/229.jpg","E14000853","65720","North Tyneside","England","201200","97100","104100","2014","960","1054","6","6","18","10","576.2","693.9","490.1","2.5","2.5","7.4","covered_by","E08000022"
"Jim Sheridan","457","Paisley and Renfrewshire North","Labour","1545","2445","3569","http://sexymp.co.uk/mp/537.jpg","S14000052","14449","Paisley and Renfrewshire North","Scotland","170700","81800","88800","1838","916","922","6","5","19","10.8","686.2","841.9","565.3","3.3","2.7","10.3","covered_by","S12000038"
"Tom Clarke","458","Coatbridge, Chryston and Bellshill","Labour","1589","2479","3822","http://sexymp.co.uk/mp/114.jpg","S14000011","14408","Coatbridge, Chryston and Bellshill","Scotland","326700","157300","169400","3381","1606","1775","18","13","27","10.3","742.2","875.1","633.7","4.5","3.3","6.7","covered_by","S12000044"
"Dave Watts","459","St Helens North","Labour","1568","2347","3547","http://sexymp.co.uk/mp/612.jpg","E14000962","66073","St Helens North","England","175400","86200","89200","1681","786","895","7","5","13","9.6","576.1","656.1","508","3.4","2.4","6.2","covered_by","E08000013"
"Gerald Kaufman","460","Manchester, Gorton","Labour","1571","2509","3823","http://sexymp.co.uk/mp/333.jpg","E14000808","65834","Manchester, Gorton","England","502900","253100","249800","3487","1809","1678","47","34","80","6.9","736.9","902.4","599.1","5.8","4.2","9.8","covered_by","E08000003"
"William Bain","461","Glasgow North East","Labour","1473","2467","3388","http://sexymp.co.uk/mp/22.jpg","S14000032","14428","Glasgow North East","Scotland","351700","170500","181250","3676.5","1833","1843.5","22.5","16.5","37","9.899999999999999","669.3","845.75","536","2.95","2.15","6.199999999999999","overlapped_by (calculated average)","S12000045,S12000046"
"Margaret Hodge","462","Barking","Labour","1398","24455","30819","http://sexymp.co.uk/mp/289.jpg","E14000540","65662","Barking","England","187000","90900","96200","1218","589","629","14","11","40","6.5","586.7","731.3","476.8","3.8","3","10.8","covered_by","E09000002"
"Phil Wilson","463","Sedgefield","Labour","1493","2347","3319","http://sexymp.co.uk/mp/633.jpg","E14000915","65763","Sedgefield","England","309300","151350","157950","3093.5","1475","1618.5","14.5","10","29","9.7","570.4000000000001","669.5","489.35","4.25","2.9000000000000004","7.65","overlapped_by (calculated average)","E06000005,E06000047"
"Stephen Hepburn","464","Jarrow","Labour","1524","2280","3369","http://sexymp.co.uk/mp/281.jpg","E14000765","66026","Jarrow","England","174250","84800","89450","1891.5","934","957.5","8","5.5","19","10.95","632.55","768","522.4000000000001","3.65","1.9","9.15","overlapped_by (calculated average)","E08000037,E08000023"
"Margaret Ritchie","465","South Down","Social Democratic and Labour","1497","2382","3413","http://sexymp.co.uk/mp/506.jpg","N06000015","66138","South Down","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Diane Abbott","466","Hackney North and Stoke Newington","Labour","1443","24298","32869","http://sexymp.co.uk/mp/2.jpg","E14000720","65550","Hackney North and Stoke Newington","England","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match",""
"Gisela Stuart","467","Birmingham, Edgbaston","Labour","1429","24029","32084","http://sexymp.co.uk/mp/569.jpg","E14000560","65931","Birmingham, Edgbaston","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Harriet Harman","468","Camberwell and Peckham","Labour","1253","28323","29825","http://sexymp.co.uk/mp/263.jpg","E14000615","65913","Camberwell and Peckham","England","288700","143000","145700","1340","700","640","25","22","51","4.6","560.1","686.2","458.3","4.9","4.3","10","covered_by","E09000028"
"Ian Lavery","469","Wansbeck","Labour","1492","2372","3426","http://sexymp.co.uk/mp/350.jpg","E14001014","65631","Wansbeck","England","316300","154200","162000","3267","1571","1696","14","6","14","10.3","541.9","630.5","466.8","4.7","2","4.7","covered_by","E06000057"
"Graham Allen","470","Nottingham North","Labour","1517","2279","3395","http://sexymp.co.uk/mp/12.jpg","E14000866","65643","Nottingham North","England","303900","153200","150700","2257","1159","1098","27","21","48","7.4","621.6","766.4","503.8","6.1","4.7","10.7","covered_by","E06000018"
"Michelle Gildernew","471","Fermanagh and South Tyrone","Sinn Fein","1432","24877","33621","http://sexymp.co.uk/mp/224.jpg","N06000007","66130","Fermanagh and South Tyrone","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Helen Jones","472","Warrington North","Labour","1331","25712","30600","http://sexymp.co.uk/mp/327.jpg","E14001017","65874","Warrington North","England","202700","100500","102200","1747","856","891","13","12","23","8.6","576.1","681","488","5.4","5","9.6","covered_by","E06000007"
"Frank Dobson","473","Holborn and St Pancras","Labour","1508","2494","3700","http://sexymp.co.uk/mp/157.jpg","E14000750","65824","Holborn and St Pancras","England","220100","108100","112000","1103","561","542","19","15","30","5","461","555.4","384.9","6.1","4.8","9.6","covered_by","E09000007"
"Henry Bellingham","474","North West Norfolk","Conservative","1444","2361","3253","http://sexymp.co.uk/mp/40.jpg","E14000859","65713","North West Norfolk","England","147900","72400","75500","1587","785","802","13","11","15","10.7","498.2","583.8","424.9","8.2","7","9.5","covered_by","E07000146"
"Alisdair McDonnell","475","Belfast South","Social Democratic and Labour","1517","2333","3505","http://sexymp.co.uk/mp/400.jpg","N06000003","66126","Belfast South","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
